gate_score,accepted,hispanic,black,english_learner,special_ed,frpl,male,college,earnings
99,1,0,0,0,0,0,0,1,81824.12479
99,1,0,0,0,0,1,1,1,73158.71409
99,1,0,0,1,0,0,0,0,89832.54434
99,1,0,0,1,0,1,1,1,83020.58289
99,1,0,0,0,0,0,0,1,67713.85462
99,1,0,0,0,0,1,1,1,76469.19531
99,1,1,0,0,1,0,1,1,65227.52326
99,1,0,0,0,0,1,0,1,93391.2031
99,1,0,0,1,0,1,0,1,66307.55924
99,1,0,0,0,0,0,1,1,41528.51725
99,1,0,0,0,0,0,1,1,66952.51476
99,1,0,0,0,0,1,1,1,103955.0628
99,1,0,0,1,1,1,1,0,79635.44602
99,1,0,0,1,0,1,0,1,63783.10249
99,1,0,0,0,0,1,0,1,53444.81406
99,1,1,1,0,0,0,1,1,89543.64201
99,1,0,0,1,0,1,1,1,85041.26395
99,1,0,0,0,0,0,1,1,110620.0297
99,1,0,0,0,0,0,0,1,85681.94459
99,1,0,0,0,0,0,1,1,84499.56879
99,1,0,0,0,0,0,1,1,101532.6157
99,1,0,0,0,0,1,0,1,86009.36491
99,1,0,0,0,0,1,1,1,89020.63902
99,1,0,0,1,1,0,1,1,87222.46154
99,1,0,0,0,0,1,0,0,125871.3455
99,1,0,0,0,1,1,1,1,83169.65988
99,1,0,0,0,0,0,1,1,88949.04052
99,1,0,0,0,0,1,1,0,100566.9828
99,1,0,0,0,0,0,1,1,137340.0036
99,1,0,0,1,0,1,0,1,93286.14672
99,1,0,0,1,0,1,1,1,20132.46594
99,1,0,0,0,0,0,0,1,52888.43134
99,1,0,0,0,0,1,1,1,71009.83577
99,1,1,0,0,0,0,1,1,101687.1503
99,1,1,0,0,0,0,0,1,105776.6305
99,1,0,0,0,0,1,0,1,53855.36599
99,1,0,0,0,0,0,1,1,83434.30547
99,1,0,0,0,0,0,1,1,98083.62019
99,1,0,0,0,0,0,1,1,75074.23942
99,1,1,0,0,1,1,0,1,78270.16926
99,1,0,0,0,0,0,0,1,92693.71076
99,1,0,0,1,1,1,0,1,75861.81462
99,1,0,0,0,0,1,1,1,88273.28836
99,1,0,0,0,0,1,1,1,75713.74719
99,1,0,0,0,0,0,0,1,86690.29611
99,1,0,0,1,0,1,1,1,101888.0362
99,1,0,0,0,1,1,1,1,97290.24469
99,1,0,0,0,0,1,1,1,85719.15726
99,1,0,0,0,0,0,0,1,67464.91882
99,1,0,0,0,1,0,0,1,75594.27845
99,1,0,0,0,0,1,1,1,103329.0459
99,1,0,0,1,0,1,0,1,125467.921
99,1,0,0,0,0,1,0,1,88029.49171
99,1,0,0,0,0,0,0,1,99734.04401
99,1,0,0,0,0,0,1,1,67098.19892
99,1,0,0,0,0,0,1,1,90148.70131
99,1,0,1,0,0,1,0,1,84056.62571
99,1,0,0,0,0,1,0,1,115630.4583
99,1,0,0,0,1,1,1,1,114992.1886
99,1,0,0,0,0,0,0,1,102086.6791
99,1,0,0,1,0,1,1,1,111527.991
99,1,1,1,0,0,1,1,1,96808.07118
99,1,0,0,0,0,0,0,1,70165.89918
99,1,0,0,0,0,1,1,1,68157.79953
99,1,0,0,0,0,1,0,1,109375.8125
99,1,0,0,0,0,1,0,1,81691.18407
99,1,1,0,1,0,1,0,1,98014.50773
99,1,0,0,0,0,1,1,1,108807.2861
99,1,0,0,0,0,0,1,1,35312.81193
99,1,0,0,0,0,1,1,1,76565.54746
99,1,1,0,0,0,0,1,1,104831.5976
99,1,1,1,0,1,0,0,1,65633.62976
99,1,0,0,1,0,1,0,1,77296.32508
99,1,0,0,0,0,0,0,0,61238.11491
99,1,0,0,0,0,1,1,1,36145.43063
99,1,0,0,0,0,1,1,1,72683.70893
99,1,0,0,1,0,1,0,1,112410.706
99,1,0,1,1,0,1,1,1,75351.6928
99,1,0,0,0,0,0,0,1,139752.7495
99,1,0,0,1,0,1,1,1,86083.12347
99,1,1,0,0,0,0,0,1,99580.20225
99,1,0,0,0,0,1,0,1,97742.86898
99,1,0,0,0,0,0,0,1,79006.72508
99,1,1,0,0,0,1,1,1,83303.51836
99,1,0,0,1,0,1,1,1,120181.5691
99,1,0,0,0,0,1,0,1,72557.98709
99,1,0,0,0,0,0,0,1,71678.16197
99,1,0,0,0,0,0,1,1,48511.97849
99,1,0,0,1,0,0,0,1,114931.1506
99,1,0,0,0,0,0,1,1,82262.90589
99,1,0,0,0,0,1,1,1,102932.0314
99,1,0,0,0,0,1,0,1,62041.81983
99,1,0,0,1,0,0,0,1,78438.42591
99,1,1,0,0,0,1,0,1,99840.98641
99,1,0,1,0,0,0,0,1,83529.56777
99,1,0,0,0,0,1,0,1,69444.47414
99,1,0,0,0,0,1,1,1,104485.4128
99,1,0,0,1,0,0,1,1,80356.90592
99,1,0,0,0,0,0,0,1,74272.60944
99,1,0,0,0,1,0,0,1,97123.94579
99,1,0,0,0,0,0,1,1,90444.39973
99,1,0,0,0,0,0,1,1,89137.17021
99,1,0,0,0,0,0,0,1,154134.3991
99,1,0,0,0,1,1,0,1,88040.50316
99,1,0,0,0,0,0,0,1,80275.89361
99,1,0,0,0,0,1,1,1,81041.61892
99,1,0,0,0,0,0,0,1,81067.62888
99,1,0,0,0,0,0,1,1,69521.17721
99,1,0,1,0,0,0,0,1,116579.7783
99,1,0,0,1,0,1,0,1,84075.45554
99,1,0,0,0,0,0,0,1,58294.44421
99,1,0,0,1,0,1,1,0,65095.34179
99,1,0,1,0,0,1,0,1,57597.60003
99,1,0,0,0,0,0,1,1,92562.39216
99,1,0,0,0,0,0,1,1,93994.063
99,1,0,0,0,0,0,0,1,101223.5113
99,1,0,0,1,0,0,1,1,80500.78532
99,1,0,0,0,0,0,0,1,61828.08746
99,1,0,0,0,1,0,1,1,110021.9464
99,1,0,0,0,0,1,0,1,31144.80327
99,1,0,0,0,0,1,0,1,106971.5999
99,1,0,0,0,0,1,1,1,81449.05515
99,1,0,0,0,0,0,0,1,81384.99552
99,1,0,0,0,0,0,0,1,78443.72824
99,1,0,0,0,0,0,1,1,66513.16035
99,1,0,0,0,0,0,0,1,63987.35267
99,1,0,0,0,0,0,1,1,80539.06852
99,1,0,0,0,0,1,1,1,100088.7386
99,1,0,0,1,0,1,1,1,76693.99775
99,1,0,0,1,0,1,1,1,102507.629
99,1,1,0,0,0,1,1,1,121148.2587
99,1,0,0,0,0,0,0,1,78254.50321
99,1,0,0,0,1,0,0,1,114057.1128
99,1,0,0,0,0,1,1,1,89068.67431
99,1,0,0,0,0,1,1,1,68299.59752
99,1,0,0,0,0,0,1,1,88921.97981
99,1,0,0,0,0,0,0,1,94342.74471
99,1,0,0,1,0,0,0,1,56826.12336
99,1,0,0,0,0,0,1,1,102485.3011
99,1,0,0,1,0,1,1,0,78142.48104
99,1,0,0,1,0,0,0,1,105312.9268
99,1,0,0,0,0,0,0,1,79500.1801
99,1,0,0,0,0,1,1,1,74461.44929
99,1,0,0,0,0,1,1,1,86186.12282
99,1,0,0,0,0,0,0,1,87351.61553
99,1,0,1,0,0,1,1,1,87888.74677
99,1,0,0,0,0,1,1,1,91499.22835
99,1,0,0,0,0,0,0,1,73520.91372
99,1,0,0,1,0,1,0,1,82517.33576
99,1,0,0,1,0,1,1,1,86412.47802
99,1,0,1,0,0,1,0,0,88410.94892
99,1,0,0,1,0,1,1,1,75158.6677
99,1,0,0,0,0,0,1,1,72287.65702
99,1,0,0,0,0,0,1,1,95412.09164
99,1,0,0,1,0,0,1,1,104621.0273
99,1,0,0,1,0,1,1,1,107673.0493
99,1,0,0,1,0,0,1,1,40420.13375
99,1,0,0,1,0,0,0,1,84192.65123
99,1,0,0,0,0,1,1,1,79288.0646
99,1,0,0,0,0,0,1,1,68686.2478
99,1,0,0,0,0,0,0,1,90819.73965
99,1,0,1,0,0,0,0,1,63740.78594
99,1,0,0,0,1,0,0,1,98468.04165
99,1,0,0,0,0,1,1,1,109929.1013
99,1,0,0,1,0,0,1,1,125422.3537
99,1,0,0,0,0,1,1,1,59719.24864
99,1,0,0,0,0,0,1,1,82702.06501
99,1,1,0,1,0,1,1,1,100484.7613
99,1,0,0,0,0,1,1,1,91941.35192
99,1,0,0,0,0,0,0,1,63828.46006
99,1,0,0,0,0,0,0,1,103537.543
99,1,0,1,0,0,1,1,1,102883.2136
99,1,0,0,1,0,1,1,1,108911.1516
99,1,0,0,0,0,1,0,1,102672.9647
99,1,0,0,0,0,1,0,1,95687.3134
99,1,0,0,1,0,1,1,1,94407.76018
99,1,0,0,0,0,1,0,1,90437.50573
99,1,0,0,0,0,0,0,1,91842.9792
99,1,0,0,0,0,0,1,1,97408.69545
99,1,0,0,0,0,1,1,1,80362.16006
99,1,0,0,0,0,1,1,1,55368.84237
99,1,0,0,0,0,0,1,0,75739.54715
99,1,0,0,0,0,1,1,1,69209.64065
99,1,0,0,1,0,1,0,1,100092.1115
99,1,0,0,0,0,1,0,0,65528.12988
99,1,0,0,0,0,0,1,1,103972.7616
99,1,0,0,0,0,1,0,1,38682.52813
99,1,0,0,0,1,1,1,1,94122.81544
99,1,0,0,0,0,0,1,1,54013.23987
99,1,0,0,0,0,1,1,1,87692.31188
99,1,0,0,0,0,0,1,0,119101.0436
99,1,0,0,0,0,1,0,1,73222.43848
99,1,0,0,0,0,0,1,1,64039.1502
99,1,0,0,0,0,0,0,1,73852.90906
99,1,0,1,0,0,1,1,1,68083.49102
99,1,0,0,0,1,0,1,1,53951.61471
99,1,0,0,0,0,1,1,1,96386.90817
99,1,0,0,0,0,0,1,1,91543.19009
99,1,0,0,0,0,1,1,1,86799.91727
99,1,0,0,1,0,0,0,1,113337.5765
99,1,0,0,0,0,0,0,1,110064.1658
99,1,0,1,0,0,1,1,1,61731.15342
99,1,0,0,0,0,0,1,1,66856.34749
99,1,0,0,0,0,0,0,1,28030.43326
99,1,0,0,0,0,0,1,1,88297.01975
99,1,0,0,0,0,1,0,1,145125.1229
99,1,1,1,0,0,0,1,1,95656.01566
99,1,0,0,1,0,0,1,1,65574.91557
99,1,0,0,0,0,1,1,1,115814.0533
99,1,0,0,0,0,1,1,1,67069.49227
99,1,0,0,0,0,0,0,1,117838.2953
99,1,0,0,0,0,1,1,1,61058.38093
99,1,0,0,0,0,1,0,1,84666.07824
99,1,0,0,1,0,0,0,1,91871.5416
99,1,0,0,0,0,1,1,1,71108.18905
99,1,0,0,1,0,1,0,1,40688.77503
99,1,0,0,0,0,1,1,1,41619.01285
99,1,0,0,1,0,1,0,1,66643.88966
99,1,0,0,0,0,1,1,1,52144.62378
99,1,0,0,0,0,0,1,1,71403.51562
99,1,0,0,1,0,0,1,1,70331.14862
99,1,0,0,1,0,0,1,1,81306.22522
99,1,0,0,0,0,0,1,1,51094.64477
99,1,0,1,0,0,1,0,1,70094.01466
99,1,0,0,0,0,0,1,1,115758.4638
99,1,0,0,0,0,1,1,1,79480.71638
99,1,0,0,0,0,0,0,1,57165.28654
99,1,0,0,1,0,0,1,1,51519.01637
99,1,1,0,1,0,0,0,1,104318.6177
99,1,0,0,1,0,0,1,1,85449.76966
99,1,0,0,0,0,0,0,1,72317.92942
99,1,0,0,0,0,0,1,1,58210.01191
99,1,0,0,1,0,0,0,1,102104.1165
99,1,0,0,0,0,1,0,1,79232.4181
99,1,0,0,1,0,0,1,1,79340.28088
99,1,0,0,1,0,0,1,1,60051.27686
99,1,0,0,1,0,0,1,1,61256.20207
99,1,0,0,0,0,1,1,0,67904.26665
99,1,0,1,0,0,0,0,1,81346.98222
99,1,0,0,1,0,1,0,1,93125.25188
99,1,0,0,0,0,0,0,1,78133.79605
99,1,0,1,0,0,1,1,1,69472.39235
99,1,0,0,0,0,1,1,0,94682.85164
99,1,0,0,0,0,1,0,1,75224.40929
99,1,0,0,0,0,1,1,1,74179.71958
99,1,0,0,0,0,0,0,1,81979.12603
99,1,0,0,0,0,0,0,1,38658.47612
99,1,0,0,0,0,1,0,1,56471.3056
99,1,0,0,0,0,1,1,1,41464.69453
99,1,0,0,0,0,1,1,1,86383.33507
99,1,0,0,0,0,0,0,1,80859.42562
99,1,0,0,0,0,0,1,1,85456.17078
99,1,0,0,0,0,1,0,1,99987.76849
99,1,0,0,0,0,0,1,1,74074.09445
99,1,0,0,0,0,0,0,1,50807.39619
99,1,0,0,0,0,1,0,1,85668.45407
99,1,0,0,1,0,0,1,1,112796.7516
99,1,0,0,0,0,0,0,1,50993.05701
99,1,1,0,1,0,0,1,0,85896.06655
99,1,0,0,0,0,0,0,1,70998.74579
99,1,1,0,1,0,1,0,1,93567.18197
99,1,0,0,0,1,0,1,1,85160.00731
99,1,0,0,1,0,1,1,1,56924.11594
99,1,0,0,0,0,1,0,1,76625.94543
99,1,0,0,0,0,0,1,1,53241.46124
99,1,0,0,0,0,0,1,1,24957.14624
99,1,0,0,1,0,1,0,1,116734.433
99,1,0,0,0,0,1,1,1,80216.09458
99,1,0,0,1,0,1,0,1,74658.53929
99,1,0,0,1,1,0,1,1,103299.9984
99,1,0,1,0,0,0,1,1,59618.13602
99,1,0,0,1,0,0,1,1,95601.70365
99,1,0,0,0,0,0,0,1,78522.36839
99,1,0,1,0,0,1,1,1,86053.34284
99,1,0,0,0,0,0,1,1,111234.5897
99,1,0,0,1,0,1,0,1,73500.56786
99,1,0,0,0,0,1,1,1,55104.47511
99,1,0,0,0,0,1,0,1,114214.1286
99,1,0,0,1,0,0,1,1,80144.71985
99,1,0,0,0,0,0,0,1,110012.37
99,1,0,0,1,0,0,0,1,75725.09992
99,1,0,0,1,0,0,0,0,94508.11539
99,1,1,0,1,0,1,0,1,85575.09357
99,1,0,0,0,0,1,1,1,93806.16069
99,1,0,0,1,0,1,0,1,105239.6227
99,1,0,0,0,0,1,0,1,67312.39402
99,1,0,0,0,0,1,0,1,43350.21878
99,1,0,0,0,0,0,0,1,100268.1664
99,1,1,0,0,0,0,1,1,81200.52157
99,1,0,0,0,0,1,0,1,84446.93032
99,1,0,0,0,0,1,1,0,100686.9702
99,1,0,0,0,0,0,0,1,75274.84751
99,1,0,0,0,0,0,0,1,97517.45423
99,1,0,0,0,1,1,0,1,95338.7752
99,1,0,0,1,0,1,0,1,113495.0894
99,1,0,1,0,0,1,0,1,96543.41769
99,1,0,0,1,0,1,1,1,66527.32515
99,1,0,0,0,0,0,1,1,86316.19976
99,1,0,0,0,0,0,1,1,85139.96594
99,1,0,0,0,0,1,0,0,76664.78693
99,1,0,0,0,1,1,0,0,64154.07818
99,1,0,0,0,0,1,1,1,98853.12199
99,1,0,0,1,0,0,0,1,59553.96305
99,1,0,0,0,0,0,1,1,73755.8615
99,1,0,0,0,0,1,0,1,70173.42064
99,1,0,0,0,1,1,0,0,108157.0165
99,1,0,0,0,0,0,1,1,106080.1486
99,1,0,0,0,0,0,1,1,89385.55475
99,1,1,0,0,0,0,0,1,65694.77554
99,1,0,0,0,0,1,1,1,92982.44241
99,1,0,0,0,0,0,0,1,38183.57457
99,1,0,0,0,0,1,1,1,87083.39547
99,1,0,0,0,0,1,0,1,75857.60691
99,1,0,0,0,0,0,1,1,74298.7509
99,1,0,0,0,0,0,1,1,96834.23271
99,1,0,0,0,0,1,1,1,74742.76822
99,1,0,0,0,0,1,0,1,105830.2106
99,1,0,0,0,0,1,0,1,66219.67725
99,1,0,0,1,0,0,1,1,85588.43281
99,1,0,0,0,0,1,1,1,99437.73907
99,1,0,0,0,0,1,0,1,118799.2723
99,1,0,0,0,0,0,0,1,42371.11491
99,1,0,0,0,0,0,1,1,68660.34859
99,1,0,0,0,0,0,1,1,69973.02966
99,1,0,0,1,0,0,0,1,60556.94603
99,1,0,0,1,0,0,1,1,67337.72319
99,1,0,0,1,0,0,0,1,92751.43746
99,1,0,0,0,0,0,1,0,61381.28244
99,1,0,0,0,0,0,1,1,65256.023
99,1,0,0,0,0,1,1,1,70364.9667
99,1,0,0,0,1,0,0,1,106491.7885
99,1,0,0,0,0,1,1,0,66675.94727
99,1,0,0,1,0,1,0,1,41051.7967
99,1,0,0,0,0,0,1,1,26150.32101
99,1,0,0,0,0,1,1,1,104874.2778
99,1,0,0,1,0,1,0,1,90621.72969
99,1,0,0,1,0,0,1,0,59168.5401
99,1,0,0,0,0,1,1,1,74622.35507
99,1,0,0,1,0,1,1,1,88977.24048
99,1,0,0,0,0,0,0,1,83633.61056
99,1,0,0,1,0,0,0,1,78221.83116
99,1,0,0,1,0,0,1,1,59668.84103
99,1,0,0,1,0,0,0,1,76958.25773
99,1,0,1,0,0,1,0,1,68736.34889
99,1,0,0,0,0,1,1,1,52465.49589
99,1,0,0,0,0,0,1,1,66705.31191
99,1,0,0,0,0,1,0,1,70931.72221
99,1,0,0,0,0,0,1,1,80094.72495
99,1,0,1,0,0,1,0,1,108113.2729
99,1,0,0,1,0,1,0,1,43124.39493
99,1,0,0,0,0,1,1,1,83781.39705
99,1,0,0,0,0,1,0,1,116685.3658
99,1,0,0,0,0,1,0,1,87125.46805
99,1,1,0,1,0,0,0,1,79954.99595
99,1,0,0,0,0,0,1,1,59679.36627
99,1,0,0,0,0,0,1,1,76648.78794
99,1,0,0,0,0,1,1,1,42070.25652
99,1,0,0,0,0,0,1,1,49672.21841
99,1,0,0,0,0,0,1,1,90042.82496
99,1,0,0,0,0,1,0,1,36503.35864
99,1,0,1,0,0,0,0,1,70588.51972
99,1,0,1,1,0,0,0,1,107129.8176
99,1,0,0,0,0,1,1,1,113903.7072
99,1,0,0,1,0,0,1,1,88330.22802
99,1,0,0,0,0,0,0,1,93047.62149
99,1,0,0,0,0,0,1,1,77249.19426
99,1,0,1,0,0,1,1,1,73087.56038
99,1,0,1,0,0,1,1,1,104699.6866
99,1,0,1,1,0,0,0,1,73360.22908
99,1,0,0,0,0,0,0,1,64780.49044
99,1,0,0,0,0,1,1,1,74053.4904
99,1,0,0,0,0,0,1,1,43857.13618
99,1,0,0,1,0,1,1,1,98033.57697
99,1,0,0,0,0,0,1,1,83119.34035
99,1,0,0,0,0,0,1,1,44956.66804
99,1,0,0,0,0,1,1,1,71893.29755
99,1,0,0,0,0,1,0,1,61957.42618
99,1,0,0,1,0,0,0,1,110133.55
99,1,0,0,0,0,0,1,0,80012.58996
99,1,0,0,0,0,0,0,1,61304.04215
99,1,0,0,0,0,1,1,1,61573.84702
99,1,0,1,1,1,1,1,1,91262.87702
99,1,0,0,0,0,1,1,1,74530.54496
99,1,0,0,1,0,1,0,1,74347.2258
99,1,0,0,1,0,1,0,1,78366.91083
99,1,1,0,0,0,1,1,1,80249.66123
99,1,0,1,0,1,0,1,1,85417.73459
99,1,0,0,0,1,1,1,1,119289.3298
99,1,0,0,0,0,1,0,1,74156.29924
99,1,0,0,0,1,0,0,1,74829.5897
99,1,0,0,0,0,1,1,1,66815.0808
99,1,0,0,1,0,0,0,1,104860.7422
99,1,0,0,1,0,0,0,1,135849.636
99,1,0,0,0,0,1,1,1,71272.12857
99,1,0,0,0,0,0,0,1,82138.04703
99,1,0,1,0,0,0,1,1,105424.1221
99,1,0,0,0,0,1,1,1,75848.73709
99,1,0,0,0,0,1,1,1,85480.91889
99,1,0,0,0,0,1,1,1,105897.1079
99,1,0,0,0,0,1,0,1,107610.6592
99,1,0,0,0,0,1,1,1,95753.17228
99,1,0,0,1,0,0,0,0,23161.83453
99,1,0,0,0,0,1,0,1,130051.3975
99,1,0,0,1,0,0,0,1,82834.86506
99,1,0,0,0,0,0,0,1,118141.4188
99,1,0,0,0,0,1,0,1,79881.4752
99,1,0,0,0,0,1,1,1,65997.84921
99,1,1,0,0,0,1,0,1,111128.8033
99,1,0,0,0,0,1,1,1,76507.73045
99,1,0,0,0,0,1,0,1,80671.21557
99,1,0,0,0,0,0,0,1,96440.8521
99,1,0,0,0,0,1,0,1,91622.67923
99,1,0,0,0,0,1,1,1,40291.11484
99,1,0,0,0,0,0,0,0,102651.9948
99,1,0,0,0,0,1,1,1,90923.3586
99,1,0,0,0,0,0,0,1,51750.46157
99,1,0,0,0,0,1,1,1,83908.2769
99,1,0,0,0,0,0,0,1,129739.9455
99,1,1,0,1,0,1,1,1,85874.72684
99,1,0,0,0,0,1,0,1,146288.5945
99,1,0,0,0,0,0,1,1,92889.15795
99,1,0,0,0,0,0,0,1,72079.09488
99,1,0,0,0,0,0,0,1,63913.60868
99,1,0,0,0,0,1,1,1,35141.37821
99,1,0,0,0,0,1,0,1,76805.78928
99,1,0,0,0,0,1,1,1,61149.46107
99,1,0,1,0,0,0,0,1,92433.19436
99,1,0,0,1,0,1,0,1,78228.83432
99,1,0,0,0,0,0,0,1,88695.47191
99,1,0,0,0,0,0,1,1,95192.54113
99,1,0,0,0,0,0,0,1,58318.11302
99,1,0,0,0,0,1,0,1,111458.3433
99,1,0,0,0,0,1,1,1,94373.29352
99,1,0,0,0,0,0,1,0,72458.58888
99,1,0,0,0,0,1,0,1,123656.4801
99,1,0,0,0,0,0,1,1,82363.71107
99,1,0,0,0,0,0,1,1,69597.15479
99,1,0,0,0,0,1,0,1,80461.81965
99,1,0,0,0,1,1,0,1,54170.0877
99,1,0,0,0,0,1,1,1,96102.0455
99,1,0,0,0,0,1,0,1,87276.04731
99,1,0,0,1,0,0,0,0,68947.93707
99,1,0,0,0,0,0,1,1,69726.29931
99,1,0,0,0,1,0,1,1,68707.58022
99,1,0,0,0,0,1,0,1,51402.83196
99,1,1,0,0,0,0,1,1,103965.2108
99,1,0,0,0,0,1,0,1,90460.5897
99,1,1,0,0,0,0,1,1,61270.7304
99,1,0,0,0,0,1,0,1,117747.7669
99,1,0,0,0,1,0,1,1,72272.6782
99,1,0,0,0,0,0,1,1,106267.5689
99,1,0,0,0,0,0,1,1,110963.5448
99,1,0,0,0,0,0,1,1,31042.42131
99,1,0,0,0,0,0,0,1,64091.6903
99,1,0,0,1,0,1,1,1,40557.44159
99,1,0,0,0,0,0,0,1,105374.4691
99,1,1,0,0,0,1,0,1,59705.56231
99,1,0,0,0,1,1,1,1,76621.68674
99,1,0,0,0,0,1,1,1,79149.44274
99,1,0,0,0,0,0,1,1,90024.80888
99,1,0,0,0,0,0,0,1,85768.42889
99,1,0,0,0,0,0,1,1,92916.31864
99,1,0,0,0,0,1,1,1,107986.3978
99,1,1,0,0,0,0,1,1,92340.43668
99,1,0,0,0,0,1,1,1,115461.4119
99,1,0,0,0,0,0,1,1,75258.56128
99,1,0,0,0,0,0,0,1,67682.30845
99,1,0,0,0,0,1,1,1,84626.07253
99,1,0,0,0,0,0,1,1,86754.76224
99,1,0,0,0,0,1,1,1,90223.46783
99,1,0,0,0,0,1,0,1,93265.71665
99,1,0,0,0,0,1,1,1,120725.384
99,1,0,0,0,0,0,0,1,70594.649
99,1,1,0,0,0,1,0,1,87344.98022
99,1,0,0,0,1,1,0,1,111614.9664
99,1,0,0,0,0,1,1,1,68238.59005
99,1,0,0,0,0,1,1,1,53740.51713
99,1,0,0,0,0,0,1,1,113072.0423
99,1,0,0,1,0,0,0,1,89872.23472
99,1,0,0,1,0,0,0,1,61855.18039
99,1,0,0,0,0,1,1,1,83336.21904
99,1,0,0,0,0,0,1,0,71340.74709
99,1,0,0,0,0,0,0,1,117959.9814
99,1,0,0,1,1,1,1,1,77052.58512
99,1,0,0,0,0,0,1,1,101328.4583
99,1,0,0,0,0,0,0,1,101108.2911
99,1,0,0,0,0,0,0,1,102745.1492
99,1,0,0,0,0,0,1,0,88129.23991
99,1,0,0,1,0,0,0,1,84684.49027
99,1,0,0,0,0,0,0,1,48184.01706
99,1,0,0,0,0,1,1,0,114109.1418
99,1,0,0,0,0,0,0,1,77570.00052
99,1,0,0,0,0,1,0,1,73955.05197
99,1,0,0,1,0,0,1,1,55526.06377
99,1,1,0,0,0,0,0,0,63842.86135
99,1,0,0,0,0,1,1,1,120752.784
99,1,0,0,0,0,1,1,1,68468.54345
99,1,0,0,0,0,1,1,1,94183.45364
99,1,0,0,1,0,0,1,1,67306.16929
99,1,1,0,1,0,0,1,1,104261.6365
99,1,0,0,0,0,1,1,1,114748.0608
99,1,0,0,1,0,1,1,1,99393.55843
99,1,0,0,0,1,1,1,0,65421.31339
99,1,0,0,0,0,1,0,1,88122.8457
99,1,0,0,0,1,0,1,1,134797.3808
99,1,0,0,0,0,1,0,1,85330.2562
99,1,0,0,0,0,1,0,1,69927.23739
99,1,0,0,0,0,1,1,1,122297.5218
99,1,1,0,0,0,1,0,1,76428.18613
99,1,0,0,1,0,0,0,1,82078.81744
99,1,0,0,0,0,0,0,1,62508.36742
99,1,0,0,0,0,0,1,1,70240.29264
99,1,0,0,0,0,0,1,1,74134.12248
99,1,0,0,0,0,0,0,1,142525.49
99,1,0,0,1,0,1,1,1,64977.9738
99,1,0,0,0,0,1,0,1,97370.21858
99,1,0,0,0,0,1,1,1,143692.7138
99,1,0,0,1,0,0,0,1,79293.28609
99,1,0,0,0,0,0,0,1,58859.92733
99,1,0,0,0,0,1,1,1,91167.97797
99,1,0,0,0,0,0,1,1,120013.1328
99,1,0,0,0,0,0,1,1,94074.61756
99,1,0,0,0,0,0,1,1,102210.6307
99,1,0,0,0,0,0,0,1,101323.1498
99,1,0,0,0,0,1,1,1,99128.92132
99,1,0,0,1,0,1,0,1,64511.89383
99,1,0,0,1,1,0,0,1,111474.9897
99,1,0,0,0,0,0,1,1,80663.44892
99,1,0,0,0,0,0,0,1,93403.46155
99,1,0,0,0,0,1,0,1,84321.83457
99,1,0,0,0,0,0,0,1,99762.32005
99,1,1,0,0,0,0,0,1,90237.47814
99,1,0,1,0,0,0,0,1,52855.26723
99,1,0,0,0,0,1,1,1,92955.78736
99,1,0,0,1,0,0,1,1,82714.07478
99,1,0,0,0,0,1,1,1,54238.77308
99,1,0,0,0,0,1,1,1,106346.3747
99,1,0,0,1,0,0,1,1,57696.16858
99,1,0,0,1,0,1,1,1,95982.41032
99,1,0,0,0,0,0,1,0,98560.23379
99,1,0,0,0,0,1,1,1,58452.2436
99,1,1,0,0,0,0,0,1,62836.83497
99,1,0,0,0,0,1,0,1,80572.74617
99,1,0,0,0,0,1,1,1,70395.78292
99,1,0,0,0,1,0,1,1,91426.16501
99,1,0,0,0,0,1,0,1,64942.98017
99,1,0,0,0,0,0,0,1,46734.00461
99,1,0,0,0,0,0,0,1,64831.4747
99,1,0,0,0,0,0,0,1,62050.41678
99,1,0,0,0,0,1,1,1,121313.0429
99,1,0,0,1,0,0,0,1,84992.23058
99,1,0,0,0,0,0,0,1,90859.10577
99,1,0,0,0,0,1,1,1,89254.26979
99,1,0,0,0,0,0,1,1,121554.8069
99,1,0,0,0,0,0,0,1,70106.26902
99,1,0,0,0,0,0,0,1,103426.9879
99,1,0,0,0,0,1,1,1,87229.16921
99,1,1,0,0,0,1,1,1,86131.84017
99,1,0,0,1,0,1,0,1,116104.2718
99,1,0,0,1,0,1,0,1,106139.775
99,1,0,1,0,0,1,0,1,46088.53015
99,1,0,0,0,0,1,1,1,112439.0854
99,1,0,0,0,0,1,0,1,87326.93653
99,1,1,0,0,0,0,0,1,97338.13712
99,1,0,0,0,1,0,0,1,65536.94328
99,1,0,0,0,0,1,1,1,49443.7207
99,1,0,0,0,1,1,0,1,111113.4189
99,1,1,0,0,0,0,0,1,84988.10527
99,1,0,0,0,0,0,0,1,88711.08777
99,1,0,0,0,0,1,1,1,99912.08865
99,1,0,0,1,0,0,0,1,101282.8154
99,1,0,0,1,0,0,1,1,100799.0166
99,1,0,0,0,0,0,0,0,116394.7351
99,1,0,0,0,0,1,0,1,61382.12323
99,1,1,0,1,0,0,0,1,68589.06264
99,1,0,0,1,0,0,1,0,110071.8729
99,1,0,0,0,0,0,1,1,123991.895
99,1,0,0,0,0,1,1,1,60641.15287
99,1,0,1,0,0,0,0,1,96432.86036
99,1,0,0,0,0,0,0,1,85741.9531
99,1,0,0,1,0,0,1,0,82515.23915
99,1,0,0,1,0,0,1,1,90028.75351
