statefips,countyfips,median_age,white_perc,black_perc,asian_perc,hispanic_perc,hh_income,banks,population,rural_perc,treatment,atm
51,51113,51,0.84200001,0.092,0.007,0.012,53.105,2,1536,1,1,7
51,51735,39,0.95300001,0.0055,0,0.089500003,86.7665,2,2334,0.064999998,1,7
53,53023,46.550003,0.90900004,0,0.0305,0.034000002,48.444,,1375,1,0,0
53,53059,52.900002,0.97100002,0.002,0.007,0.046999998,50.333,2,1832,1,0,1
53,53069,36.299999,0.96600002,0.018999999,0,0.25099999,41.111,2,1554,1,0,2
54,54017,44.5,0.99800003,0,0,0.032000002,41.979,2,2170,1,0,4
54,54021,22.299999,0.89899999,0.092,0,0.017000001,32.75,2,1992,0.60699999,1,3
54,54091,50.900002,0.83050001,0.035,0.079000004,0,15.392,2,1580,0.597,0,1
54,54105,43.900002,0.96399999,0.027000001,0,0.017999999,39.697,2,4376,1,0,3
56,56027,39,0.92000002,0,0,0,52.679,2,1452,1,0,2
1,1027,42.733334,0.71733332,0.24433333,0.001666667,0.085000001,37.29766667,3,3881,1,1,10
1,1035,57.099998,0.51800001,0.48199999,0,0.111,17.333,3,495,0.80900002,0,0
1,1065,36.400002,0.40350002,0.58450001,0.0045,0,28.7115,3,3294,0.89200002,0,2
1,1087,33.633335,0.18533334,0.81333333,0,0.003333333,21.87066667,3,1740,0.55500001,0,9
1,1105,33.75,0.34450001,0.65100002,0,0.012,17.405,3,1557,1,0,8
1,1119,30.433332,0.29899999,0.64566666,0.052333336,0,18.652,3,4419,1,0,6
1,1131,46.466667,0.44433334,0.55466664,0,0.003666667,47.067,3,2188,1,0,8
2,2150,42.5,0.70099998,0,0.164,0.023,62.375,3,793,0.31299999,1,1
4,4009,31.6,1,0,0,0.40900001,42.431,3,1424,0.46399999,1,7
5,5039,32.866669,0.53933334,0.40866667,0,0,42.72466667,3,2157,0.52600002,1,12
5,5079,39.950001,0.80599999,0.19399999,0,0.034000002,39.909,3,1999,1,0,7
6,6015,38.400002,0.69999999,0.050000001,0.039000001,0.13500001,26.556,3,6198,0.33700001,1,7
6,6035,40,0.83733332,0.026666667,0.025999999,0.064333335,29.90766667,3,2329,0.70499998,0,4
6,6051,49.333332,0.94700003,0.002,0.011333333,0.336,61.98333333,3,3268,0.458,1,8
6,6105,48.450001,0.977,0.001,0.0005,0.035499997,35.0185,3,3151,1,1,4
8,8065,33.299999,0.9273333,0.005333334,0.031333331,0.213,41.66666667,3,2408,0.31099999,1,6
8,8081,39.966667,0.90899998,0.011666667,0,0.126,45.346,3,2002,0.27399999,1,12
8,8103,37.766666,0.96433336,0.005,0,0.15266666,49.38033333,3,3357,1,0,6
12,12003,36.400002,1,0,0,0,60.729,3,2278,0.59500003,0,2
12,12007,39.733334,0.778,0.20166667,0,0.022666669,41.852,3,5068,0.755,0,2
12,12039,43.033333,0.42933333,0.55866671,0,0.084666669,44.067,3,4923,0.65399998,0,4
12,12059,42.933334,0.85966665,0.049000002,0.036333334,0.029000001,36.123,3,3189,0.78799999,1,11
12,12067,37.433334,0.93800002,0.051999997,0,0.18133333,41.09666667,3,6813,1,0,4
12,12079,40.066666,0.57933331,0.42066666,0,0.079999998,36.23166667,3,2275,0.80000001,0,3
13,13003,35.766666,0.67733335,0.32166666,0,0.27599999,35.65766667,3,4153,1,1,4
13,13023,28.566668,0.435,0.5563333,0.004,0.018000001,36.758,3,3537,0.51599997,0,0
13,13035,32.766666,0.498,0.47099999,0.005666667,0.006333333,21.154,3,2784,0.77899998,0,2
13,13085,36.633335,0.94999999,0.017333332,0.011,0.115,65.61166667,3,7120,0.80299997,1,10
13,13093,51.866669,0.32633334,0.67166668,0,0.14399999,23.61966667,3,4491,0.537,0,9
13,13099,44.949997,0.389,0.58700001,0.02,0.121,28.18,3,2046,0.66000003,0,0
13,13145,33.099998,0.579,0.382,0.014666666,0.066333331,47.072,3,4494,0.96700001,1,7
13,13165,53.933331,0.60500002,0.37166664,0.023333333,0,21.19166667,3,2030,0.66100001,0,4
13,13169,45,0.759,0.233,0.001333333,0.019333333,52.827,3,10399,0.67699999,0,3
13,13191,43.150002,0.63150001,0.36149999,0,0.0025,40.516,3,3360,0.74299997,1,5
13,13201,43.899998,0.74933332,0.237,0,0.006666666,43.58,3,4162,1,0,3
13,13209,37.533333,0.73199999,0.23899999,0.003,0.10033333,41.364,3,4306,0.98699999,1,8
13,13229,42.066666,0.8736667,0.11033333,0,0.029666666,48.96033333,3,5271,0.79400003,1,9
13,13235,37.599998,0.39766666,0.60233331,0,0.055000003,30.309,3,3290,0.667,1,5
13,13239,49.799999,0.42633334,0.50633335,0.036000002,0.001666667,28.28066667,3,3269,0.73100001,1,5
13,13243,38.299999,0.44766667,0.55233335,0,0.030333333,33.29466667,3,3773,0.50599998,1,8
13,13269,49.900002,0.61900002,0.38099998,0,0.0115,33.3835,3,1950,1,1,6
13,13287,47,0.59500003,0.405,0,0.027000001,55.45,3,1845,0.49700001,1,3
13,13319,45.799999,0.54699999,0.44666666,0,0.059666667,44.34433333,3,2644,1,1,8
16,16007,34.400002,0.98533332,0.005,0.006666666,0.055666666,50.31866667,3,2337,1,0,2
16,16009,45.166668,0.95966667,0,0.001,0.012666667,35.138,3,3151,0.71899998,0,1
16,16021,43.5,0.89399999,0.033,0.011,0.014,30.163,3,1456,0.76200002,1,11
16,16029,38.666668,0.96366668,0,0,0.035666667,73.34266667,3,2776,0.59899998,0,3
16,16035,50.166668,0.96700001,0.003333333,0.006,0.070666663,42.934,3,1890,0.58600003,1,3
16,16043,41.100002,0.94633335,0,0.006333333,0.17533334,49.62133333,3,2546,0.72000003,0,5
16,16077,27.5,0.972,0,0,0.30000001,63.086,3,5166,0.426,1,6
17,17003,38.966667,0.46366665,0.50266665,0,0.014,32.128,3,1943,0.61900002,1,11
17,17059,36.566666,0.95833337,0,0,0.032666668,42.65766667,3,2828,1,1,5
17,17065,43.733334,0.9946667,0.005333334,0,0.039999999,35.48,3,2511,0.68099999,0,2
17,17129,39.099998,0.95533335,0.015333334,0.008666667,0.029333334,60.29766667,3,2766,0.75700003,1,2
17,17155,41.333332,0.95733333,0.004333333,0.005,0.035,56.65433333,3,2501,1,1,10
17,17169,46.933334,0.90566665,0.079666667,0,0,38.47033333,3,2810,0.57599998,0,8
18,18101,45.533333,0.98933333,0.009333333,0,0.001333333,47.49866667,3,2983,0.72299999,1,1
18,18159,43.566666,0.97566664,0,0,0.076666668,50.096,3,3113,0.616,0,8
18,18161,41.700001,0.94733334,0.002,0.012666667,0,40.51833333,3,3038,1,1,5
19,19051,46.799999,0.96499997,0,0.035,0.039000001,50.455,3,1620,1,1,3
20,20019,35.400002,0.87900001,0.014,0,0.022,36.652,3,1186,1,1,7
20,20025,46.900002,0.92466664,0.008666667,0.006666667,0.059333332,49.576,3,2851,1,1,0
20,20033,45.5,0.98199999,0,0,0.11650001,51.354,3,1379,1,1,9
20,20039,51.433334,0.99466664,0.002,0,0.090666667,41.50033333,3,1562,1,0,5
20,20047,44.400002,0.97666669,0.001,0.005333334,0.20233333,54.03766667,3,2317,1,1,11
20,20065,46.866669,0.91366667,0.046333335,0.014666666,0.016666668,37.28633333,3,2852,1,1,1
20,20067,31.933332,0.98400003,0,0,0.45366666,43.819,3,2375,0.198,1,11
20,20081,35.5,0.96233332,0,0.008666667,0.34033331,50.49566667,3,3214,1,0,4
20,20129,45.433334,0.93833333,0.006666666,0.002666667,0.20333333,42.16133333,3,2841,1,0,3
20,20171,35.133335,0.97366667,0,0.011999999,0.255,37.54966667,3,2878,0.26100001,0,2
20,20195,45.199997,0.95550001,0.001,0.0265,0.006,51.923,3,1670,1,1,9
20,20207,47.233334,0.93199998,0.007999999,0,0.011,35.97466667,3,4672,1,0,8
21,21005,36.5,0.96399999,0.035999998,0,0,34.918,3,3520,0.417,1,5
21,21025,49.599998,0.99466664,0,0,0,38.027,3,2512,0.815,1,10
21,21031,40,0.99199998,0.008,0,0.117,32.5,3,2982,1,0,2
21,21051,41,0.86866671,0.10066666,0,0.049333334,33.914,3,4652,0.78600001,1,9
21,21065,43.566666,0.9616667,0.005,0,0,36.479,3,3264,0.76099998,1,7
21,21075,39.733334,0.71466666,0.24266666,0.004666667,0.003333333,28.49266667,3,2085,0.64399999,0,0
21,21079,51.799999,0.93800002,0.034000002,0.018999999,0.082000002,56.875,3,1604,0.77899998,0,5
21,21087,47.633331,0.92666668,0.046999998,0,0.022,27.82133333,3,3889,1,1,4
21,21109,47.449997,0.99599999,0.003,0,0.0025,34.0875,3,2489,1,1,0
21,21119,37.5,0.94599998,0.032000002,0,0.002,30.114,3,2430,1,1,10
21,21147,40.100002,0.93566668,0.046666667,0,0.015,26.06466667,3,5111,1,0,3
21,21159,28.35,0.98150003,0.001,0,0.0115,23.2045,3,1974,1,1,5
21,21187,43.799999,0.97633332,0.015000001,0,0.008,33.274,3,3359,1,0,7
21,21221,51.833332,0.93733335,0.059333336,0,0.005,48.124,3,4337,0.79400003,0,3
22,22081,42.550003,0.259,0.64950001,0,0.016000001,22.0215,3,2615,1,1,10
22,22091,40.633335,0.44299999,0.52600002,0,0.008,45.98866667,3,3718,1,1,1
22,22107,43.299999,0.33500001,0.66233337,0,0.011333333,21.648,3,3074,1,1,7
22,22125,41.200001,0.78399998,0.208,0,0.028000001,56.063,3,5739,1,0,4
22,22127,40.700001,0.59200001,0.40799999,0,0.009,50.165,3,2540,0.64899999,1,7
26,26003,50.533333,0.89566666,0.004666667,0.002,0.016666666,44.50433333,3,3921,0.69,1,5
26,26039,46.449997,0.98100001,0.0145,0,0.004,47.822,,1880,0.72600001,0,0
26,26051,35.866665,0.95133334,0.007,0.017333332,0.012999999,29.99366667,3,3670,0.88599998,1,3
26,26085,52.900002,0.87466663,0.054000001,0.002,0.022666667,32.15633333,3,2973,1,1,2
26,26135,44.75,0.96749997,0,0,0.0115,40.2965,,1492,1,0,0
26,26141,40.866665,0.93666667,0.014,0,0.004333333,42.60366667,3,1622,0.80900002,0,7
27,27031,47.566666,0.98699999,0,0,0.011000001,45.29733333,3,2577,1,0,5
27,27065,35.900002,0.92466664,0,0,0.043333333,49.19566667,3,2732,0.77399999,1,2
27,27077,44.700001,0.92799997,0,0.003,0.039999999,42.407,3,4719,1,0,1
28,28065,49.900002,0.55799997,0.4285,0,0,29.3215,3,1983,1,1,2
28,28077,32.299999,0.54000002,0.42199999,0.005,0,30.588,3,1134,1,0,9
28,28125,43.866665,0.26500002,0.72333336,0.012,0.001666667,32.03266667,3,2805,1,1,8
28,28129,39.5,0.58933336,0.40466666,0,0.018666668,30.30066667,3,3340,1,1,12
28,28157,36.466667,0.56266665,0.42433333,0.004,0,12.5,3,2863,1,0,3
29,29025,44.666668,0.95533335,0.009,0.002666667,0.017333334,41.03433333,3,2236,1,1,8
29,29057,45.033333,0.93599999,0.002333333,0.002,0.045666669,30.641,3,3228,1,0,5
29,29067,43.766666,0.99699998,0.003,0,0.012333333,41.33433333,3,3541,0.79100001,0,0
29,29149,42.900002,0.94633335,0.001333333,0.003333333,0.018333333,33.809,3,3732,0.80500001,0,2
29,29171,35.5,0.98000002,0.004,0.012,0,23.973,3,2745,1,1,1
29,29173,46.599998,0.95466667,0.025,0.004,0.003,45.794,3,2457,0.96100003,1,5
29,29181,40.299999,0.96166664,0.001333333,0.004666667,0.005666667,31.323,3,2873,1,0,4
29,29197,36.933334,0.96333337,0.008666666,0,0.012,37.03266667,3,2989,1,1,4
30,30023,50.900002,0.92533332,0,0.040666666,0.051666666,27.21066667,3,2064,0.336,1,4
30,30035,42.099998,0.42266667,0,0.013,0.006,29.291,3,1513,0.44,1,0
30,30043,41.066666,0.93833333,0,0.000333333,0.081,61.76766667,3,3823,1,1,1
30,30071,55.900002,0.91100001,0,0,0.061999999,25.357,3,2364,1,0,9
30,30077,48.066666,0.94233334,0.01,0.004333334,0,39.73366667,3,2567,0.542,0,3
30,30091,43.400002,0.97266668,0,0.001333333,0.050666668,66.75933333,3,2647,1,0,2
30,30097,46.200001,1,0,0,0.009333334,46.19833333,3,2260,1,1,8
30,30101,52.5,0.88999999,0,0.033,0.052000001,53.261,3,1554,0.43000001,1,10
31,31015,52.700001,0.95733333,0.005333334,0.006333333,0.006333333,48.13033333,3,3171,1,0,4
31,31049,47.366669,0.96566665,0.002,0.007999999,0.070333332,48.607,3,2969,1,0,1
31,31069,49.700001,0.98933333,0.001333333,0,0.029666668,47.38666667,3,2675,1,0,8
31,31071,51.666668,0.98666668,0.002,0.003333333,0.019666666,48.832,3,3242,1,0,8
31,31087,47.400002,0.99766666,0.001666667,0,0.014333333,41.00866667,3,2146,1,0,1
31,31105,45.233334,0.972,0.003,0.002666667,0.106,50.54533333,3,3209,1,0,1
31,31167,41.5,0.94299996,0.030666666,0.009666666,0.005333333,45.63333333,3,2629,0.73500001,0,3
31,31173,39.099998,0.713,0.005666667,0.001,0.092666671,56.186,3,3413,1,1,11
32,32033,43.200001,0.72566664,0.007666667,0.032000002,0.115,45.107,3,3391,0.53299999,0,1
35,35057,42.933334,0.81933331,0.002333334,0.01,0.44033334,38.01733333,3,4324,0.98799998,0,7
37,37043,61.900002,0.99199998,0,0,0.063000001,42.782,3,6789,1,0,6
37,37121,45.166668,0.98400003,0,0.007333333,0.030000001,45.12633333,3,3759,0.82599998,0,2
37,37143,55.599998,0.74900001,0.2385,0,0.061999999,46.4755,3,3637,1,1,2
37,37185,48.433334,0.38033333,0.60733336,0.001,0.10466667,35.66533333,3,3448,1,1,2
37,37187,55.666664,0.38933334,0.52499998,0,0.001666667,29.57566667,3,1200,0.67799997,1,3
37,37199,54.066669,0.97033334,0.011666667,0,0.071333334,43.36566667,3,3786,1,1,0
38,38023,57.5,0.95999998,0,0.026000001,0,52.115,3,3624,1,0,9
38,38031,48.666668,0.95366669,0,0.000666667,0.009666667,63.00933333,3,2998,1,1,5
38,38033,49.5,0.96600002,0,0,0.041999999,39.318,3,3138,1,1,9
38,38041,44.166668,0.93000001,0.004,0,0.029666668,55.48066667,3,2576,1,1,8
38,38047,54.700001,0.98866665,0.000666667,0.000666667,0.019000001,55.33966667,3,2702,1,0,3
38,38051,56.099998,0.95666665,0.008,0.014333334,0.013666666,50.044,3,2654,1,1,10
38,38079,32.200001,0.28733334,0.010333333,0,0.005,35.34266667,3,2357,1,1,11
38,38091,50.799999,0.99666667,0.003333333,0,0.009000001,66.345,3,2688,1,0,8
39,39121,43.599998,0.98199999,0,0,0,39.167,3,3933,0.625,1,5
39,39163,45.299999,0.98299998,0,0.000333333,0.002666667,43.04566667,3,2811,1,1,11
40,40033,43.433334,0.80733329,0.028333334,0,0.11700001,44.78433333,3,3715,0.59500003,0,3
40,40045,42.566669,0.92400002,0.002333334,0.011,0.081,53.568,3,5465,1,1,3
40,40057,43.933334,0.82866669,0.10233333,0.008666667,0.27433333,45.39566667,3,4949,1,0,8
40,40061,35.600002,0.73400003,0.024666667,0.007333333,0.076333329,27.17766667,3,2782,0.77700001,0,2
40,40093,35.566666,0.90033334,0.017333334,0,0.052666668,47.525,3,2607,1,1,1
40,40107,35.933334,0.64200002,0.018666666,0,0.039000001,33.624,3,3396,0.741,0,8
41,41025,36.333332,0.94266665,0,0,0.016666668,29.29733333,3,2706,0.44299999,1,4
45,45017,40.849998,0.40900001,0.59100002,0,0.058000002,33.4175,,1769,1,1,0
45,45037,43.033333,0.48433334,0.51566666,0,0.14133333,50.57966667,3,3021,0.73299998,0,0
46,46003,40.466667,0.94099998,0.015333333,0,0.071999997,58.02733333,3,2284,1,1,11
46,46033,54,0.90899998,0.034666669,0.006,0.027666667,52.09766667,3,2310,1,1,2
46,46039,43.933334,0.99733335,0,0,0.031000001,57.49833333,3,3696,1,0,2
46,46043,46.799999,0.95133334,0,0.000666667,0.005666667,56.749,3,2930,1,0,5
46,46061,36.799999,0.99599999,0,0,0,63.743,3,3397,1,0,6
46,46075,55.900002,0.986,0,0,0,41.103,3,2205,1,1,5
46,46097,44.5,0.97266668,0.008333333,0.003666667,0.017999999,51.84466667,3,2229,1,0,5
46,46101,37.066666,0.76133335,0.001333333,0.014666666,0.085333332,52.85733333,3,3565,1,1,6
46,46107,44.366665,0.95233333,0,0.011,0.027000001,53.80533333,3,3623,1,0,2
46,46111,40.899998,0.97799999,0,0.003333333,0.037,56.239,3,2388,1,1,3
47,47015,46.233334,0.93233335,0.041999999,0.001333333,0.015333333,39.73033333,3,3334,0.81099999,0,8
47,47083,44.700001,0.889,0.066,0,0,45.938,3,2196,1,0,8
47,47127,52.5,0.91900003,0.081,0,0.024,43.636,3,1638,0.99900001,0,6
47,47135,37.899998,0.93466663,0.041999999,0,0.023,32.58666667,3,3310,1,1,2
47,47161,41.099998,0.97033334,0.013666666,0.001,0.030333335,43.396,3,4803,1,0,2
48,48023,43.5,0.92433333,0.046,0,0.132,39.98566667,3,2737,1,1,1
48,48047,53.900002,1,0,0,0.93400002,24.875,3,681,0.31799999,0,5
48,48059,36.333332,0.97833335,0,0.003,0.094999999,41.11166667,3,4055,0.722,0,4
48,48107,37.600002,0.8623333,0.10366667,0.01,0.65100002,34.245,3,3464,1,0,4
48,48115,45.799999,0.76599997,0.234,0,0.73199999,21.518,3,2397,0.163,1,5
48,48127,32.666668,0.64266664,0.004,0.34999999,0.76733333,32.60666667,3,7280,0.39500001,0,2
48,48129,35.599998,0.89399999,0.064999998,0.005,0.114,36.875,3,1496,1,1,7
48,48175,41.200001,0.78399998,0.17666666,0.033333335,0.48733333,63.53166667,3,3057,1,1,6
48,48195,30.699999,0.98799998,0.002666667,0,0.54699999,45.91133333,3,3642,0.403,0,7
48,48197,44.833332,0.82866669,0.12,0,0.23133335,35.96666667,3,2010,1,1,5
48,48211,35.5,0.94700003,0.006,0.034000002,0.34,60.875,3,2931,0.27000001,1,5
48,48233,36.566666,0.86500001,0.051666666,0.014333334,0.221,36.831,3,2726,0.226,1,9
48,48255,34.966667,0.78933334,0.20533332,0.005333334,0.59766668,54.66033333,3,3562,0.384,0,4
48,48305,35.933334,0.89366668,0.066333339,0.001333333,0.49333331,40.80566667,3,4592,0.56699997,1,9
48,48313,34.200001,0.59899998,0.40099999,0,0.354,46.339,3,5937,0.67400002,0,1
48,48319,31.799999,0.76200002,0.002,0.16599999,0.29899999,36.071,3,2085,1,1,4
48,48335,36.066666,0.95200002,0.025333334,0.010666667,0.39433333,58.512,3,3639,0.36700001,0,2
48,48377,44.099998,0.92500001,0,0.074999996,0.89200002,27.779,3,4742,0.405,0,8
48,48385,53.866669,0.99599999,0.002666667,0.001333333,0.18099999,33.11633333,3,3794,1,0,3
48,48407,40.599998,0.79000002,0.17666666,0,0.17566666,38.33233333,3,6367,1,0,8
48,48411,35.366669,0.96733332,0.000666667,0,0.44133332,37.44566667,3,2963,0.49399999,1,10
48,48417,37.433334,0.98466665,0.002666667,0,0.114,40.65466667,3,2777,1,1,1
48,48425,45.066669,0.98333335,0.008333334,0,0.18633333,49.07166667,3,5285,1,1,11
48,48429,33.033333,0.84500003,0.090999998,0.041333333,0.551,38.36333333,3,2584,0.39399999,0,3
48,48445,33.266666,0.61400002,0.25866666,0,0.76966667,35.169,3,2575,0.24699999,0,5
48,48447,48.299999,0.954,0.019333333,0,0.18933333,43.70833333,3,2316,1,1,1
48,48489,32.166668,0.66666669,0,0,0.97033334,24.56166667,3,3580,0.34599999,1,4
48,48495,35.799999,0.86633331,0.057999998,0,0.58066666,49.00266667,3,2835,0.18099999,1,9
48,48505,42.599998,0.94966668,0,0,0.92066669,31.06066667,3,5067,0.235,1,11
49,49001,33.066666,0.97899997,0,0,0.10366666,50.83133333,3,4416,0.565,0,8
49,49013,28.633333,0.88866669,0.022,0.012666666,0.13266666,44.76233333,3,4398,0.68199998,0,6
49,49017,41.833332,0.94599998,0.000666667,0.001,0.058000002,48.13733333,3,3804,1,1,8
49,49025,43.466667,0.99599999,0.000666667,0,0.050333332,17.55966667,3,2452,0.54900002,0,3
49,49037,24.333334,0.72766668,0.006333333,0,0.11466666,43.36866667,3,3262,0.77899998,1,3
49,49045,29.6,0.96933335,0.007333333,0.001,0.124,46.67533333,3,6557,0.177,0,2
51,51007,52,0.74900001,0.248,0,0,72.964,3,4086,1,0,1
51,51017,43.799999,0.94099998,0.035,0.024,0,25,3,1968,1,1,3
51,51043,40.166668,0.81099999,0.119,0.005333333,0.10833333,77.70633333,3,4398,0.69499999,1,6
51,51065,46.633331,0.81800002,0.10833333,0.003,0.073666662,48.34933333,3,4123,0.62900001,1,3
51,51091,61.766666,0.99333334,0,0,0,47.88533333,3,2515,1,1,10
51,51111,42.166664,0.63333333,0.35066667,0.000666667,0.046666667,38.88033333,3,6293,1,1,3
51,51125,50.966667,0.74133331,0.21733333,0.004,0.079000004,39.19733333,3,2980,1,0,7
51,51127,45.966667,0.76499999,0.13133334,0.014,0.022666667,84.09666667,3,7520,1,1,11
51,51159,51,0.69999999,0.29300001,0,0.045000002,41.422,3,3000,1,0,9
51,51530,55.166668,1,0,0,0,15.553,3,1959,0.039000001,0,8
53,53051,46.799999,0.97733337,0,0,0.001333333,33.19966667,3,2160,0.83099997,1,7
54,54015,38.133335,1,0,0,0.000333333,29.92333333,3,2147,1,0,5
54,54063,46.066666,0.95433331,0,0,0.004,37.48533333,3,2092,0.88499999,1,10
54,54071,54.599998,0.917,0.061000001,0.01,0,39.375,3,2397,1,1,10
54,54073,43.599998,0.99533331,0.001666667,0,0.002,43.722,3,3357,0.54500002,0,8
54,54089,44,0.91600001,0.066,0,0.023,36.479,3,3404,0.72100002,0,6
55,55037,53,0.9986667,0,0,0.011666667,41.60433333,3,3406,1,1,4
55,55051,53.566666,0.949,0.024,0.005,0.014666666,35.64333333,3,2479,0.67799997,1,9
55,55091,46.733334,0.96433336,0.009333334,0.008666666,0.012666666,51.165,3,3108,1,1,9
56,56011,39.200001,0.93266666,0.004333334,0,0.013666667,61.21433333,3,4225,1,0,9
56,56045,49.733334,0.94066668,0.008,0.007,0.009,53.544,3,3863,0.54500002,1,5
1,1023,48,0.71974999,0.26949999,0,0.01,39.41825,4,3149,1,0,4
1,1029,39.575001,0.9425,0.02275,0,0.005750001,39.89,4,5318,1,1,5
1,1085,43.375,0.40775001,0.58674997,0,0.006,47.95025,4,2970,1,1,13
1,1129,40.599998,0.64324999,0.35049999,0,0.032249998,48.636,4,2904,1,1,6
2,2220,38,0.59175003,0.0185,0.070500001,0.081,52.7845,4,2838,0.20900001,1,8
2,2261,47.5,0.78649998,0.00675,0.02575,0.049500003,89.693,4,3162,1,0,5
5,5117,47.550003,0.9005,0.097999997,0,0.014,34.226,4,3288,1,1,5
5,5147,42.75,0.62849998,0.3495,0,0.0025,29.6385,4,6082,1,0,5
8,8009,46.349998,0.93475002,0.018000001,0,0.1305,32.7515,4,3559,1,0,11
8,8073,41.775002,0.94075,0.00375,0.021000002,0.053000003,58.646,4,3098,1,1,14
8,8095,37.266666,0.89966667,0,0.018000001,0.21766666,45.668,4,2207,1,1,12
12,12013,33.599998,0.67250001,0.266,0.014,0.114,35.2695,4,8756,0.67500001,1,4
12,12029,43,0.76499999,0.18650001,0.0005,0.035999998,34.25075,4,8231,0.76999998,0,6
12,12045,38.75,0.412,0.56850004,0,0.05325,42.97875,4,3840,0.77100003,1,13
12,12129,39.949997,0.92550004,0.064999998,0.005,0.023,79.345,4,13150,0.61699998,0,3
13,13019,38.474998,0.83125001,0.16275001,0,0.050000001,37.4165,4,5523,0.76099998,0,8
13,13033,32.875,0.23875001,0.75774997,0,0.00625,7.63675,,2832,0.75,0,0
13,13081,34.650002,0.35824999,0.59799999,0.0025,0.071249999,36.29,4,4968,0.47,1,2
13,13083,43.599998,0.98000002,0.004,0.01,0.018999999,49.046,4,9232,0.72100002,0,7
13,13091,34.650002,0.70725,0.21950001,0.012,0.072999999,40.81825,4,4513,0.722,0,3
13,13109,37.25,0.34549999,0.63050002,0.022,0.1805,17.9555,4,4498,0.61299998,0,11
13,13161,37.025002,0.7615,0.2385,0,0.13500001,22.58325,4,5989,0.69499999,0,0
13,13195,39.166668,0.89166671,0.072000004,0.014333334,0.012333333,50.701,4,7547,0.91900003,1,13
13,13207,40.575001,0.67025,0.30700001,0.00125,0.006,53.0325,4,7110,0.80199999,0,7
13,13273,39.049999,0.292,0.65224999,0.03325,0.0085,36.242,4,3250,0.50999999,0,1
13,13315,44.166668,0.50233334,0.48700002,0,0.016333334,31.72833333,4,4977,1,0,5
16,16041,37.799999,0.88674998,0.00925,0,0.047500003,40.688,4,4091,0.662,0,7
16,16045,36.25,0.95599997,0,0.00175,0.1605,25.18425,4,6037,0.44999999,0,9
16,16049,37.900002,0.84766668,0.001333333,0.004,0.072999999,33.99433333,4,2722,0.80599999,0,7
16,16059,53,0.95349997,0.00025,0,0.02575,37.87175,4,4697,0.611,0,4
16,16085,49.275002,0.99524999,0.002,0,0.060249999,44.76075,4,6953,1,1,13
16,16087,41.075001,0.94099998,0,0,0.36300001,33.4545,4,4891,0.456,1,3
17,17013,53.299999,1,0,0,0,54.868,4,1521,1,1,3
17,17035,47.974998,0.98175001,0,0.0035,0.00075,54.66875,4,3962,1,1,15
17,17071,45.25,0.98199999,0.0005,0,0.021,51.46525,4,4167,0.99699998,1,16
17,17127,39.349998,0.92699999,0.020000001,0,0,39.93325,4,2849,0.505,0,3
17,17171,43.125,0.98525,0.00075,0.0005,0.01275,57.65675,4,8208,1,1,13
17,17175,44.224998,0.98325002,0.00625,0.001,0.018750001,55.52075,4,2988,1,1,4
18,18013,48.424999,0.96950001,0.02225,0,0.014,64.96375,4,7394,1,1,9
18,18047,40.724998,0.99224997,0.00525,0.00175,0.00475,57.23775,4,5527,0.889,1,14
18,18171,51.400002,0.97866666,0.003333333,0,0.007333334,48.97933333,4,2967,0.77100003,0,5
19,19003,42.533333,0.98633331,0.005333333,0.002666667,0.018666666,48.182,4,3026,1,1,5
19,19117,30.1,0.99400002,0.006,0,0.002,52.976,,2856,0.56199998,1,0
19,19135,45.424999,0.88625002,0,0.0065,0.0005,48.22775,4,3650,0.55199999,1,7
19,19185,45.724998,0.96825004,0.01275,0.0005,0.0125,46.04075,4,4148,1,0,8
20,20017,42.650002,0.95225,0.025,0,0.029999999,42.114,,2822,1,1,0
20,20023,42.5,0.99000001,0,0.00025,0.083250001,44.44575,4,3666,1,1,16
20,20049,50.325001,0.95025003,0.0045,0.0105,0.03475,36.69025,4,2502,1,0,1
20,20095,39.474998,0.99599999,0.0025,0.0005,0.0425,53.34525,4,3171,0.62099999,0,4
20,20105,44.075001,0.98250002,0.0055,0,0.00625,49.10825,4,3149,1,1,11
20,20119,41.349998,0.96074998,0.0065,0.0155,0.17999999,52.7665,4,5322,1,1,14
20,20141,45.575001,0.96649998,0.00425,0.003,0.020500001,47.81,4,3603,1,1,2
